date,deepSleepTime,shallowSleepTime,wakeTime,start,stop,REMTime,naps
2023-06-08,111,327,0,2023-06-07 22:48:00+0000,2023-06-08 06:06:00+0000,0,
2023-06-09,78,189,3,2023-06-08 23:58:00+0000,2023-06-09 04:28:00+0000,0,
2023-06-10,0,0,0,2023-06-08 21:00:00+0000,2023-06-08 21:00:00+0000,0,
2023-06-11,168,275,0,2023-06-10 23:41:00+0000,2023-06-11 07:04:00+0000,0,
2023-06-12,174,298,0,2023-06-11 21:52:00+0000,2023-06-12 05:44:00+0000,0,
2023-06-13,99,189,0,2023-06-12 23:37:00+0000,2023-06-13 04:25:00+0000,0,
2023-06-14,0,0,0,2023-06-12 21:00:00+0000,2023-06-12 21:00:00+0000,0,
2023-06-15,146,198,0,2023-06-14 23:19:00+0000,2023-06-15 05:03:00+0000,0,
2023-06-16,0,0,0,2023-06-14 21:00:00+0000,2023-06-14 21:00:00+0000,0,
2023-06-17,152,338,2,2023-06-16 20:21:00+0000,2023-06-17 04:33:00+0000,0,
2023-06-18,107,347,0,2023-06-17 21:45:00+0000,2023-06-18 05:19:00+0000,0,
2023-06-19,0,0,0,2023-06-17 21:00:00+0000,2023-06-17 21:00:00+0000,0,
2023-06-20,0,0,0,2023-06-18 21:00:00+0000,2023-06-18 21:00:00+0000,0,
2023-06-21,0,0,0,2023-06-19 21:00:00+0000,2023-06-19 21:00:00+0000,0,
2023-06-22,131,311,0,2023-06-21 22:35:00+0000,2023-06-22 05:57:00+0000,0,
2023-06-23,0,0,0,2023-06-21 21:00:00+0000,2023-06-21 21:00:00+0000,0,
2023-06-24,0,0,0,2023-06-22 21:00:00+0000,2023-06-22 21:00:00+0000,0,
2023-06-25,0,0,0,2023-06-23 21:00:00+0000,2023-06-23 21:00:00+0000,0,
2023-06-26,0,0,0,2023-06-24 21:00:00+0000,2023-06-24 21:00:00+0000,0,
2023-06-27,69,56,0,2023-06-26 20:19:00+0000,2023-06-26 22:24:00+0000,0,
2023-06-28,43,24,0,2023-06-28 02:13:00+0000,2023-06-28 03:20:00+0000,0,
2023-06-29,0,0,0,2023-06-27 21:00:00+0000,2023-06-27 21:00:00+0000,0,
2023-06-30,0,0,0,2023-06-28 21:00:00+0000,2023-06-28 21:00:00+0000,0,
2023-07-01,0,0,0,2023-06-29 21:00:00+0000,2023-06-29 21:00:00+0000,0,
2023-07-02,0,0,0,2023-06-30 21:00:00+0000,2023-06-30 21:00:00+0000,0,
2023-07-03,0,0,0,2023-07-01 21:00:00+0000,2023-07-01 21:00:00+0000,0,
2023-07-04,0,0,0,2023-07-02 21:00:00+0000,2023-07-02 21:00:00+0000,0,
2023-07-05,0,0,0,2023-07-03 21:00:00+0000,2023-07-03 21:00:00+0000,0,
2023-07-06,0,0,0,2023-07-04 21:00:00+0000,2023-07-04 21:00:00+0000,0,
2023-07-07,0,0,0,2023-07-05 21:00:00+0000,2023-07-05 21:00:00+0000,0,
2023-07-08,0,0,0,2023-07-06 21:00:00+0000,2023-07-06 21:00:00+0000,0,
2023-07-09,71,111,0,2023-07-08 18:34:00+0000,2023-07-08 21:36:00+0000,0,
2023-07-10,155,215,0,2023-07-10 00:11:00+0000,2023-07-10 06:21:00+0000,0,
2023-07-11,183,265,3,2023-07-10 21:15:00+0000,2023-07-11 04:46:00+0000,0,
2023-07-12,173,312,0,2023-07-11 20:42:00+0000,2023-07-12 04:47:00+0000,0,
2023-07-13,129,239,0,2023-07-12 22:20:00+0000,2023-07-13 04:28:00+0000,0,
2023-07-14,313,352,12,2023-07-13 17:50:00+0000,2023-07-14 05:07:00+0000,0,
2023-07-15,0,0,0,2023-07-13 21:00:00+0000,2023-07-13 21:00:00+0000,0,
2023-07-16,0,0,0,2023-07-14 21:00:00+0000,2023-07-14 21:00:00+0000,0,
2023-07-17,160,322,0,2023-07-16 20:32:00+0000,2023-07-17 04:34:00+0000,0,
2023-07-18,393,565,83,2023-07-17 20:59:00+0000,2023-07-18 14:20:00+0000,0,
2023-07-19,147,213,0,2023-07-18 22:28:00+0000,2023-07-19 04:28:00+0000,0,
2023-07-20,0,0,0,2023-07-18 21:00:00+0000,2023-07-18 21:00:00+0000,0,
2023-07-21,123,259,0,2023-07-20 21:31:00+0000,2023-07-21 03:53:00+0000,0,
2023-07-22,0,0,0,2023-07-20 21:00:00+0000,2023-07-20 21:00:00+0000,0,
2023-07-23,0,0,0,2023-07-21 21:00:00+0000,2023-07-21 21:00:00+0000,0,
2023-07-24,154,324,0,2023-07-23 20:45:00+0000,2023-07-24 04:43:00+0000,0,
2023-07-25,0,0,0,2023-07-23 21:00:00+0000,2023-07-23 21:00:00+0000,0,
2023-07-26,259,491,24,2023-07-25 15:00:00+0000,2023-07-26 03:54:00+0000,0,
2023-07-27,18,144,0,2023-07-26 19:37:00+0000,2023-07-26 22:19:00+0000,0,
2023-07-28,141,402,8,2023-07-27 19:14:00+0000,2023-07-28 04:25:00+0000,0,
2023-07-29,153,418,2,2023-07-28 17:53:00+0000,2023-07-29 03:26:00+0000,0,
2023-07-30,122,323,2,2023-07-29 20:48:00+0000,2023-07-30 04:15:00+0000,0,
2023-07-31,107,296,0,2023-07-30 20:45:00+0000,2023-07-31 03:28:00+0000,0,
2023-08-01,0,0,0,2023-07-30 21:00:00+0000,2023-07-30 21:00:00+0000,0,
2023-08-02,129,336,0,2023-08-01 20:18:00+0000,2023-08-02 04:03:00+0000,0,
2023-08-03,0,0,0,2023-08-01 21:00:00+0000,2023-08-01 21:00:00+0000,0,
2023-08-04,120,243,0,2023-08-03 21:03:00+0000,2023-08-04 03:06:00+0000,0,
2023-08-05,0,0,0,2023-08-03 21:00:00+0000,2023-08-03 21:00:00+0000,0,
2023-08-06,0,0,0,2023-08-04 21:00:00+0000,2023-08-04 21:00:00+0000,0,
2023-08-07,208,294,7,2023-08-06 19:46:00+0000,2023-08-07 04:15:00+0000,0,
2023-08-08,0,0,0,2023-08-06 21:00:00+0000,2023-08-06 21:00:00+0000,0,
2023-08-09,73,329,2,2023-08-08 21:03:00+0000,2023-08-09 03:47:00+0000,0,
2023-08-10,71,558,83,2023-08-09 19:09:00+0000,2023-08-10 07:01:00+0000,0,
2023-08-11,0,0,0,2023-08-09 21:00:00+0000,2023-08-09 21:00:00+0000,0,
2023-08-12,69,575,66,2023-08-11 16:40:00+0000,2023-08-12 04:30:00+0000,0,
2023-08-13,0,0,0,2023-08-11 21:00:00+0000,2023-08-11 21:00:00+0000,0,
2023-08-14,68,389,7,2023-08-13 20:27:00+0000,2023-08-14 04:11:00+0000,0,
2023-08-15,0,0,0,2023-08-13 21:00:00+0000,2023-08-13 21:00:00+0000,0,
2023-08-16,20,515,0,2023-08-15 18:27:00+0000,2023-08-16 03:22:00+0000,0,
2023-08-17,0,0,0,2023-08-15 21:00:00+0000,2023-08-15 21:00:00+0000,0,
2023-08-18,0,0,0,2023-08-16 21:00:00+0000,2023-08-16 21:00:00+0000,0,
2023-08-19,0,0,0,2023-08-17 21:00:00+0000,2023-08-17 21:00:00+0000,0,
2023-08-20,0,0,0,2023-08-18 21:00:00+0000,2023-08-18 21:00:00+0000,0,
2023-08-21,56,449,0,2023-08-20 19:52:00+0000,2023-08-21 04:17:00+0000,0,
2023-08-22,0,0,0,2023-08-20 21:00:00+0000,2023-08-20 21:00:00+0000,0,
2023-08-23,143,270,0,2023-08-22 21:35:00+0000,2023-08-23 04:28:00+0000,0,
2023-08-24,86,558,22,2023-08-23 17:16:00+0000,2023-08-24 04:22:00+0000,0,
2023-08-25,143,349,0,2023-08-24 20:36:00+0000,2023-08-25 04:48:00+0000,0,
2023-08-26,127,399,26,2023-08-25 19:02:00+0000,2023-08-26 04:14:00+0000,0,
2023-08-27,111,361,0,2023-08-26 20:08:00+0000,2023-08-27 04:00:00+0000,0,
2023-08-28,121,310,0,2023-08-27 21:18:00+0000,2023-08-28 04:29:00+0000,0,
2023-08-29,0,0,0,2023-08-27 21:00:00+0000,2023-08-27 21:00:00+0000,0,
2023-08-30,76,253,0,2023-08-29 22:00:00+0000,2023-08-30 03:29:00+0000,0,
2023-08-31,48,357,0,2023-08-30 22:05:00+0000,2023-08-31 04:50:00+0000,0,
2023-09-01,42,208,0,2023-08-31 23:18:00+0000,2023-09-01 03:28:00+0000,0,
2023-09-02,0,0,0,2023-08-31 21:00:00+0000,2023-08-31 21:00:00+0000,0,
2023-09-03,0,0,0,2023-09-01 21:00:00+0000,2023-09-01 21:00:00+0000,0,
2023-09-04,60,294,0,2023-09-03 23:11:00+0000,2023-09-04 05:05:00+0000,0,
2023-09-05,83,31,0,2023-09-05 02:32:00+0000,2023-09-05 04:26:00+0000,0,
2023-09-06,93,400,3,2023-09-05 20:12:00+0000,2023-09-06 04:28:00+0000,0,
2023-09-07,0,0,0,2023-09-05 21:00:00+0000,2023-09-05 21:00:00+0000,0,
2023-09-08,36,316,0,2023-09-07 21:49:00+0000,2023-09-08 03:41:00+0000,0,
2023-09-09,97,262,2,2023-09-08 21:32:00+0000,2023-09-09 03:33:00+0000,0,
2023-09-10,172,218,0,2023-09-09 21:29:00+0000,2023-09-10 03:59:00+0000,0,
2023-09-11,113,255,0,2023-09-10 22:36:00+0000,2023-09-11 04:44:00+0000,0,
2023-09-12,0,0,0,2023-09-10 21:00:00+0000,2023-09-10 21:00:00+0000,0,
2023-09-13,133,393,0,2023-09-12 19:40:00+0000,2023-09-13 04:26:00+0000,0,
2023-09-14,0,0,0,2023-09-12 21:00:00+0000,2023-09-12 21:00:00+0000,0,
2023-09-15,0,0,0,2023-09-13 21:00:00+0000,2023-09-13 21:00:00+0000,0,
2023-09-16,0,0,0,2023-09-14 21:00:00+0000,2023-09-14 21:00:00+0000,0,
2023-09-17,70,400,0,2023-09-16 20:46:00+0000,2023-09-17 04:36:00+0000,0,
2023-09-18,55,529,20,2023-09-17 17:48:00+0000,2023-09-18 03:52:00+0000,0,
2023-09-19,111,350,0,2023-09-18 20:33:00+0000,2023-09-19 04:14:00+0000,0,
2023-09-20,161,467,0,2023-09-19 18:54:00+0000,2023-09-20 05:22:00+0000,0,
2023-09-21,0,0,0,2023-09-19 21:00:00+0000,2023-09-19 21:00:00+0000,0,
2023-09-22,84,487,2,2023-09-21 19:46:00+0000,2023-09-22 05:19:00+0000,0,
2023-09-23,100,380,65,2023-09-22 21:00:00+0000,2023-09-23 06:05:00+0000,0,
2023-09-24,65,439,0,2023-09-23 19:18:00+0000,2023-09-24 03:42:00+0000,0,
2023-09-25,89,444,0,2023-09-24 19:20:00+0000,2023-09-25 04:13:00+0000,0,
2023-09-26,0,0,0,2023-09-24 21:00:00+0000,2023-09-24 21:00:00+0000,0,
2023-09-27,0,0,0,2023-09-25 21:00:00+0000,2023-09-25 21:00:00+0000,0,
2023-09-28,68,379,0,2023-09-27 20:50:00+0000,2023-09-28 04:17:00+0000,0,
2023-09-29,79,365,2,2023-09-28 19:54:00+0000,2023-09-29 03:20:00+0000,0,
2023-09-30,160,281,0,2023-09-29 22:00:00+0000,2023-09-30 05:21:00+0000,0,
2023-10-01,88,374,0,2023-09-30 20:53:00+0000,2023-10-01 04:35:00+0000,0,
2023-10-02,88,363,0,2023-10-01 22:08:00+0000,2023-10-02 05:39:00+0000,0,
2023-10-03,71,406,0,2023-10-02 20:57:00+0000,2023-10-03 04:54:00+0000,0,
2023-10-04,118,382,2,2023-10-03 20:29:00+0000,2023-10-04 04:51:00+0000,0,
2023-10-05,114,340,0,2023-10-04 21:23:00+0000,2023-10-05 04:57:00+0000,0,
2023-10-06,67,418,0,2023-10-05 20:51:00+0000,2023-10-06 04:56:00+0000,0,
2023-10-07,85,563,5,2023-10-06 18:15:00+0000,2023-10-07 05:08:00+0000,0,
2023-10-08,108,367,0,2023-10-07 21:49:00+0000,2023-10-08 05:44:00+0000,0,
2023-10-09,87,315,2,2023-10-08 22:44:00+0000,2023-10-09 05:28:00+0000,0,
2023-10-10,124,334,0,2023-10-09 21:32:00+0000,2023-10-10 05:10:00+0000,0,
2023-10-11,67,408,92,2023-10-10 23:03:00+0000,2023-10-11 08:30:00+0000,0,
2023-10-12,105,371,2,2023-10-11 21:06:00+0000,2023-10-12 05:04:00+0000,0,
2023-10-13,126,365,0,2023-10-12 22:13:00+0000,2023-10-13 06:24:00+0000,0,
2023-10-14,82,429,0,2023-10-13 21:44:00+0000,2023-10-14 06:15:00+0000,0,
2023-10-15,93,321,0,2023-10-14 23:37:00+0000,2023-10-15 06:31:00+0000,0,
2023-10-16,99,361,0,2023-10-15 22:16:00+0000,2023-10-16 05:56:00+0000,0,
2023-10-17,90,333,0,2023-10-16 21:59:00+0000,2023-10-17 05:02:00+0000,0,
2023-10-18,198,440,48,2023-10-17 18:27:00+0000,2023-10-18 05:53:00+0000,0,
2023-10-19,55,327,0,2023-10-18 22:20:00+0000,2023-10-19 04:42:00+0000,0,
2023-10-20,113,483,19,2023-10-19 19:31:00+0000,2023-10-20 05:46:00+0000,0,
2023-10-21,87,292,0,2023-10-20 22:40:00+0000,2023-10-21 04:59:00+0000,0,
2023-10-22,126,326,0,2023-10-21 22:20:00+0000,2023-10-22 05:52:00+0000,0,
2023-10-23,66,330,0,2023-10-22 22:52:00+0000,2023-10-23 05:28:00+0000,0,
2023-10-24,97,367,0,2023-10-23 21:32:00+0000,2023-10-24 05:16:00+0000,0,
2023-10-25,140,245,8,2023-10-24 22:31:00+0000,2023-10-25 05:04:00+0000,0,
2023-10-26,31,365,2,2023-10-25 22:22:00+0000,2023-10-26 05:00:00+0000,0,
2023-10-27,100,357,2,2023-10-26 21:41:00+0000,2023-10-27 05:20:00+0000,0,
2023-10-28,108,307,0,2023-10-27 23:22:00+0000,2023-10-28 06:17:00+0000,0,
2023-10-29,127,354,0,2023-10-28 21:53:00+0000,2023-10-29 05:54:00+0000,0,
2023-10-30,35,384,0,2023-10-29 23:16:00+0000,2023-10-30 06:15:00+0000,0,
2023-10-31,65,312,0,2023-10-30 23:13:00+0000,2023-10-31 05:30:00+0000,0,
2023-11-01,85,295,0,2023-10-31 23:29:00+0000,2023-11-01 05:49:00+0000,0,
2023-11-02,64,310,0,2023-11-01 23:02:00+0000,2023-11-02 05:16:00+0000,0,
2023-11-03,56,305,0,2023-11-02 22:39:00+0000,2023-11-03 04:40:00+0000,0,
2023-11-04,91,319,0,2023-11-03 21:58:00+0000,2023-11-04 04:48:00+0000,0,
2023-11-05,65,457,3,2023-11-04 20:47:00+0000,2023-11-05 05:32:00+0000,0,
2023-11-06,120,332,0,2023-11-05 21:48:00+0000,2023-11-06 05:20:00+0000,0,
2023-11-07,129,345,0,2023-11-06 21:48:00+0000,2023-11-07 05:42:00+0000,0,
2023-11-08,110,365,2,2023-11-07 21:42:00+0000,2023-11-08 05:39:00+0000,0,
2023-11-09,51,336,0,2023-11-08 22:43:00+0000,2023-11-09 05:10:00+0000,0,
2023-11-10,104,341,0,2023-11-09 22:17:00+0000,2023-11-10 05:42:00+0000,0,
2023-11-11,57,396,0,2023-11-10 22:40:00+0000,2023-11-11 06:13:00+0000,0,
2023-11-12,100,437,17,2023-11-11 22:38:00+0000,2023-11-12 07:52:00+0000,0,
2023-11-13,76,414,0,2023-11-12 22:01:00+0000,2023-11-13 06:11:00+0000,0,
2023-11-14,34,317,0,2023-11-13 23:36:00+0000,2023-11-14 05:27:00+0000,0,
2023-11-15,63,393,0,2023-11-14 22:41:00+0000,2023-11-15 06:17:00+0000,0,
2023-11-16,78,348,0,2023-11-15 22:15:00+0000,2023-11-16 05:21:00+0000,0,
2023-11-17,100,341,0,2023-11-16 22:14:00+0000,2023-11-17 05:35:00+0000,0,
2023-11-18,240,431,0,2023-11-17 19:40:00+0000,2023-11-18 06:51:00+0000,0,
2023-11-19,135,296,0,2023-11-18 23:54:00+0000,2023-11-19 07:05:00+0000,0,
2023-11-20,122,313,0,2023-11-19 23:36:00+0000,2023-11-20 06:51:00+0000,0,
2023-11-21,155,369,0,2023-11-20 23:09:00+0000,2023-11-21 07:53:00+0000,0,
2023-11-22,153,395,22,2023-11-22 00:05:00+0000,2023-11-22 09:35:00+0000,0,
2023-11-23,66,387,0,2023-11-22 23:25:00+0000,2023-11-23 06:58:00+0000,0,
2023-11-24,92,383,0,2023-11-23 23:10:00+0000,2023-11-24 07:05:00+0000,0,
2023-11-25,92,255,0,2023-11-25 00:47:00+0000,2023-11-25 06:34:00+0000,0,
2023-11-26,139,328,0,2023-11-25 23:51:00+0000,2023-11-26 07:38:00+0000,0,
2023-11-27,77,363,0,2023-11-26 23:43:00+0000,2023-11-27 07:03:00+0000,0,
2023-11-28,135,365,0,2023-11-27 20:45:00+0000,2023-11-28 05:05:00+0000,0,
2023-11-29,87,355,0,2023-11-28 23:27:00+0000,2023-11-29 06:49:00+0000,0,
2023-11-30,85,299,2,2023-11-29 23:03:00+0000,2023-11-30 05:29:00+0000,0,
2023-12-01,64,589,5,2023-11-30 19:30:00+0000,2023-12-01 06:28:00+0000,0,
2023-12-02,110,433,0,2023-12-01 21:53:00+0000,2023-12-02 06:56:00+0000,0,
2023-12-03,70,361,0,2023-12-02 23:43:00+0000,2023-12-03 06:54:00+0000,0,
2023-12-04,96,649,9,2023-12-03 18:43:00+0000,2023-12-04 07:17:00+0000,0,
2023-12-05,80,332,0,2023-12-04 23:57:00+0000,2023-12-05 06:49:00+0000,0,
2023-12-06,77,393,0,2023-12-05 23:01:00+0000,2023-12-06 06:51:00+0000,0,
2023-12-07,110,287,0,2023-12-06 22:23:00+0000,2023-12-07 05:00:00+0000,0,
2023-12-08,114,334,0,2023-12-07 22:54:00+0000,2023-12-08 06:22:00+0000,0,
2023-12-09,55,426,0,2023-12-08 22:58:00+0000,2023-12-09 06:59:00+0000,0,
2023-12-10,91,276,0,2023-12-10 00:08:00+0000,2023-12-10 06:15:00+0000,0,
2023-12-11,94,575,19,2023-12-10 18:36:00+0000,2023-12-11 06:04:00+0000,0,
2023-12-12,80,439,2,2023-12-11 21:57:00+0000,2023-12-12 06:38:00+0000,0,
2023-12-13,62,401,2,2023-12-12 22:43:00+0000,2023-12-13 06:28:00+0000,0,
2023-12-14,99,403,5,2023-12-13 20:50:00+0000,2023-12-14 05:17:00+0000,0,
2023-12-15,65,369,10,2023-12-14 23:03:00+0000,2023-12-15 06:27:00+0000,0,
2023-12-16,84,521,0,2023-12-15 20:14:00+0000,2023-12-16 06:19:00+0000,0,
2023-12-17,52,321,0,2023-12-16 23:32:00+0000,2023-12-17 05:45:00+0000,0,
2023-12-18,23,458,0,2023-12-17 23:01:00+0000,2023-12-18 07:02:00+0000,0,
2023-12-19,64,468,6,2023-12-18 22:54:00+0000,2023-12-19 07:52:00+0000,0,
2023-12-20,49,423,6,2023-12-19 23:02:00+0000,2023-12-20 07:00:00+0000,0,
2023-12-21,86,367,0,2023-12-20 23:42:00+0000,2023-12-21 07:15:00+0000,0,
2023-12-22,45,400,2,2023-12-21 23:42:00+0000,2023-12-22 07:09:00+0000,0,
2023-12-23,0,0,0,2023-12-21 21:00:00+0000,2023-12-21 21:00:00+0000,0,
2023-12-24,134,436,0,2023-12-23 22:47:00+0000,2023-12-24 08:17:00+0000,0,
2023-12-25,52,480,3,2023-12-24 16:35:00+0000,2023-12-25 01:30:00+0000,0,
2023-12-26,135,310,0,2023-12-25 22:09:00+0000,2023-12-26 05:34:00+0000,0,
2023-12-27,44,272,0,2023-12-26 22:44:00+0000,2023-12-27 04:00:00+0000,0,
2023-12-28,0,0,0,2023-12-26 21:00:00+0000,2023-12-26 21:00:00+0000,0,
2023-12-29,95,473,0,2023-12-28 20:37:00+0000,2023-12-29 06:05:00+0000,0,
2023-12-30,53,269,2,2023-12-29 22:02:00+0000,2023-12-30 03:26:00+0000,0,
2023-12-31,0,0,0,2023-12-29 21:00:00+0000,2023-12-29 21:00:00+0000,0,
2024-01-01,85,516,81,2023-12-31 19:38:00+0000,2024-01-01 07:00:00+0000,0,
2024-01-02,76,423,5,2024-01-01 22:12:00+0000,2024-01-02 06:36:00+0000,0,
2024-01-03,86,399,0,2024-01-02 22:34:00+0000,2024-01-03 06:39:00+0000,0,
