date,deepSleepTime,shallowSleepTime,wakeTime,start,stop,REMTime,naps
2021-11-20,0,0,0,2021-11-18 21:00:00+0000,2021-11-18 21:00:00+0000,0,
2021-11-21,0,0,0,2021-11-19 21:00:00+0000,2021-11-19 21:00:00+0000,0,
2021-11-22,0,0,0,2021-11-20 21:00:00+0000,2021-11-20 21:00:00+0000,0,
2021-11-23,0,0,0,2021-11-21 21:00:00+0000,2021-11-21 21:00:00+0000,0,
2021-11-24,0,0,0,2021-11-22 21:00:00+0000,2021-11-22 21:00:00+0000,0,
2021-11-25,0,0,0,2021-11-23 21:00:00+0000,2021-11-23 21:00:00+0000,0,
2021-11-26,0,0,0,2021-11-24 21:00:00+0000,2021-11-24 21:00:00+0000,0,
2021-11-27,0,0,0,2021-11-25 21:00:00+0000,2021-11-25 21:00:00+0000,0,
2021-11-28,0,0,0,2021-11-26 21:00:00+0000,2021-11-26 21:00:00+0000,0,
2021-11-29,0,0,0,2021-11-27 21:00:00+0000,2021-11-27 21:00:00+0000,0,
2021-11-30,0,0,0,2021-11-28 21:00:00+0000,2021-11-28 21:00:00+0000,0,
2021-12-01,10,79,0,2021-11-30 21:31:00+0000,2021-11-30 23:00:00+0000,0,
2021-12-02,0,0,0,2021-11-30 21:00:00+0000,2021-11-30 21:00:00+0000,0,
2021-12-03,0,0,0,2021-12-01 21:00:00+0000,2021-12-01 21:00:00+0000,0,
2021-12-04,0,0,0,2021-12-02 21:00:00+0000,2021-12-02 21:00:00+0000,0,
2021-12-05,0,0,0,2021-12-03 21:00:00+0000,2021-12-03 21:00:00+0000,0,
2021-12-06,0,0,0,2021-12-04 21:00:00+0000,2021-12-04 21:00:00+0000,0,
2021-12-07,0,0,0,2021-12-05 21:00:00+0000,2021-12-05 21:00:00+0000,0,
2021-12-08,0,0,0,2021-12-06 21:00:00+0000,2021-12-06 21:00:00+0000,0,
2021-12-09,0,0,0,2021-12-07 21:00:00+0000,2021-12-07 21:00:00+0000,0,
2021-12-10,0,0,0,2021-12-08 21:00:00+0000,2021-12-08 21:00:00+0000,0,
2021-12-11,0,0,0,2021-12-09 21:00:00+0000,2021-12-09 21:00:00+0000,0,
2021-12-12,0,0,0,2021-12-10 21:00:00+0000,2021-12-10 21:00:00+0000,0,
2021-12-13,0,0,0,2021-12-11 21:00:00+0000,2021-12-11 21:00:00+0000,0,
2021-12-14,0,0,0,2021-12-12 21:00:00+0000,2021-12-12 21:00:00+0000,0,
2021-12-15,0,0,0,2021-12-13 21:00:00+0000,2021-12-13 21:00:00+0000,0,
2021-12-16,0,0,0,2021-12-14 21:00:00+0000,2021-12-14 21:00:00+0000,0,
2021-12-17,0,0,0,2021-12-15 21:00:00+0000,2021-12-15 21:00:00+0000,0,
2021-12-18,0,0,0,2021-12-16 21:00:00+0000,2021-12-16 21:00:00+0000,0,
2021-12-19,0,0,0,2021-12-17 21:00:00+0000,2021-12-17 21:00:00+0000,0,
2021-12-20,0,0,0,2021-12-18 21:00:00+0000,2021-12-18 21:00:00+0000,0,
2021-12-21,0,0,0,2021-12-19 21:00:00+0000,2021-12-19 21:00:00+0000,0,
2021-12-22,0,0,0,2021-12-20 21:00:00+0000,2021-12-20 21:00:00+0000,0,
2021-12-23,0,0,0,2021-12-21 21:00:00+0000,2021-12-21 21:00:00+0000,0,
2021-12-24,0,0,0,2021-12-22 21:00:00+0000,2021-12-22 21:00:00+0000,0,
2021-12-25,0,0,0,2021-12-23 21:00:00+0000,2021-12-23 21:00:00+0000,0,
2021-12-26,0,0,0,2021-12-24 21:00:00+0000,2021-12-24 21:00:00+0000,0,
2021-12-27,0,0,0,2021-12-25 21:00:00+0000,2021-12-25 21:00:00+0000,0,
2021-12-28,0,0,0,2021-12-26 21:00:00+0000,2021-12-26 21:00:00+0000,0,
2022-02-27,0,0,0,2022-02-25 21:00:00+0000,2022-02-25 21:00:00+0000,0,
2022-02-28,0,0,0,2022-02-26 21:00:00+0000,2022-02-26 21:00:00+0000,0,
2022-03-01,0,0,0,2022-02-27 21:00:00+0000,2022-02-27 21:00:00+0000,0,
2022-03-02,77,301,0,2022-03-01 22:07:00+0000,2022-03-02 04:25:00+0000,0,
2022-03-03,114,283,0,2022-03-02 21:41:00+0000,2022-03-03 04:18:00+0000,0,
2022-03-04,0,0,0,2022-03-02 21:00:00+0000,2022-03-02 21:00:00+0000,0,
2022-03-05,54,306,0,2022-03-04 22:16:00+0000,2022-03-05 04:16:00+0000,0,
2022-03-06,87,300,2,2022-03-05 21:53:00+0000,2022-03-06 04:22:00+0000,0,
2022-03-07,112,302,0,2022-03-06 21:15:00+0000,2022-03-07 04:09:00+0000,0,
2022-03-08,65,344,0,2022-03-07 22:02:00+0000,2022-03-08 04:51:00+0000,0,
2022-03-09,79,366,8,2022-03-08 20:39:00+0000,2022-03-09 04:12:00+0000,0,
2022-03-10,17,96,0,2022-03-09 22:25:00+0000,2022-03-10 00:18:00+0000,0,
2022-03-11,0,0,0,2022-03-09 21:00:00+0000,2022-03-09 21:00:00+0000,0,
2022-03-12,0,0,0,2022-03-10 21:00:00+0000,2022-03-10 21:00:00+0000,0,
2022-03-13,25,110,0,2022-03-12 20:34:00+0000,2022-03-12 22:49:00+0000,0,
2022-03-14,48,454,10,2022-03-13 20:28:00+0000,2022-03-14 05:00:00+0000,0,
2022-03-15,106,303,0,2022-03-14 21:39:00+0000,2022-03-15 04:28:00+0000,0,
2022-03-16,0,0,0,2022-03-14 21:00:00+0000,2022-03-14 21:00:00+0000,0,
2022-03-17,130,360,0,2022-03-16 20:17:00+0000,2022-03-17 04:27:00+0000,0,
2022-03-18,114,268,0,2022-03-17 22:02:00+0000,2022-03-18 04:24:00+0000,0,
2022-03-19,0,0,0,2022-03-17 21:00:00+0000,2022-03-17 21:00:00+0000,0,
2022-03-20,162,239,0,2022-03-20 00:07:00+0000,2022-03-20 06:48:00+0000,0,
2022-03-21,169,335,0,2022-03-20 20:55:00+0000,2022-03-21 05:19:00+0000,0,
2022-03-22,157,513,50,2022-03-21 18:13:00+0000,2022-03-22 06:13:00+0000,0,
2022-03-23,108,305,4,2022-03-22 21:12:00+0000,2022-03-23 04:09:00+0000,0,
2022-03-24,99,331,2,2022-03-23 22:14:00+0000,2022-03-24 05:26:00+0000,0,
2022-03-25,132,332,0,2022-03-24 21:22:00+0000,2022-03-25 05:06:00+0000,0,
2022-03-26,99,268,0,2022-03-25 22:32:00+0000,2022-03-26 04:39:00+0000,0,
2022-03-27,150,198,0,2022-03-27 00:05:00+0000,2022-03-27 05:53:00+0000,0,
2022-03-28,110,381,7,2022-03-27 20:42:00+0000,2022-03-28 05:00:00+0000,0,
2022-03-29,58,340,2,2022-03-28 23:00:00+0000,2022-03-29 05:40:00+0000,0,
2022-03-30,190,328,0,2022-03-29 19:33:00+0000,2022-03-30 04:11:00+0000,0,
2022-03-31,152,313,0,2022-03-30 20:52:00+0000,2022-03-31 04:37:00+0000,0,
2022-04-01,152,306,0,2022-03-31 20:52:00+0000,2022-04-01 04:30:00+0000,0,
2022-04-02,106,360,0,2022-04-01 20:14:00+0000,2022-04-02 04:00:00+0000,0,
2022-04-03,108,325,2,2022-04-02 21:31:00+0000,2022-04-03 04:46:00+0000,0,
2022-04-04,181,337,0,2022-04-03 19:30:00+0000,2022-04-04 04:08:00+0000,0,
2022-04-05,84,309,0,2022-04-04 21:22:00+0000,2022-04-05 03:55:00+0000,0,
2022-04-06,112,280,0,2022-04-05 21:45:00+0000,2022-04-06 04:17:00+0000,0,
2022-04-07,89,271,2,2022-04-06 22:15:00+0000,2022-04-07 04:17:00+0000,0,
2022-04-08,103,254,0,2022-04-07 22:41:00+0000,2022-04-08 04:38:00+0000,0,
2022-04-09,162,415,0,2022-04-08 19:29:00+0000,2022-04-09 05:06:00+0000,0,
2022-04-10,73,445,55,2022-04-09 17:55:00+0000,2022-04-10 03:28:00+0000,0,
2022-04-11,150,255,0,2022-04-10 21:10:00+0000,2022-04-11 03:55:00+0000,0,
2022-04-12,110,314,0,2022-04-11 22:09:00+0000,2022-04-12 05:13:00+0000,0,
2022-04-13,178,372,0,2022-04-12 19:11:00+0000,2022-04-13 04:21:00+0000,0,
2022-04-14,133,333,3,2022-04-13 20:07:00+0000,2022-04-14 03:56:00+0000,0,
2022-04-15,114,330,0,2022-04-14 19:36:00+0000,2022-04-15 03:00:00+0000,0,
2022-04-16,190,280,0,2022-04-15 19:28:00+0000,2022-04-16 03:18:00+0000,0,
2022-04-17,109,307,0,2022-04-16 20:06:00+0000,2022-04-17 03:02:00+0000,0,
2022-04-18,110,380,0,2022-04-17 20:04:00+0000,2022-04-18 04:14:00+0000,0,
2022-04-19,136,355,0,2022-04-18 19:32:00+0000,2022-04-19 03:43:00+0000,0,
2022-04-20,96,311,4,2022-04-19 21:24:00+0000,2022-04-20 04:15:00+0000,0,
2022-04-21,113,239,10,2022-04-20 22:07:00+0000,2022-04-21 04:09:00+0000,0,
2022-04-22,228,396,29,2022-04-21 17:30:00+0000,2022-04-22 04:23:00+0000,0,
2022-04-23,111,337,0,2022-04-22 21:00:00+0000,2022-04-23 04:28:00+0000,0,
2022-04-24,150,332,0,2022-04-23 19:04:00+0000,2022-04-24 03:06:00+0000,0,
2022-04-25,128,287,0,2022-04-24 21:00:00+0000,2022-04-25 03:55:00+0000,0,
2022-04-26,143,278,0,2022-04-25 20:28:00+0000,2022-04-26 03:29:00+0000,0,
2022-04-27,171,287,0,2022-04-26 20:24:00+0000,2022-04-27 04:02:00+0000,0,
2022-04-28,72,354,0,2022-04-27 21:30:00+0000,2022-04-28 04:36:00+0000,0,
2022-04-29,159,390,85,2022-04-28 21:38:00+0000,2022-04-29 08:12:00+0000,0,
2022-04-30,137,217,0,2022-04-29 21:34:00+0000,2022-04-30 03:28:00+0000,0,
2022-05-01,100,204,0,2022-04-30 23:35:00+0000,2022-05-01 04:39:00+0000,0,
2022-05-02,176,346,0,2022-05-01 19:30:00+0000,2022-05-02 04:12:00+0000,0,
2022-05-03,146,352,0,2022-05-02 19:43:00+0000,2022-05-03 04:01:00+0000,0,
2022-05-04,133,392,2,2022-05-03 20:13:00+0000,2022-05-04 05:00:00+0000,0,
2022-05-05,80,252,0,2022-05-04 21:22:00+0000,2022-05-05 02:54:00+0000,0,
2022-05-06,130,294,0,2022-05-05 20:59:00+0000,2022-05-06 04:03:00+0000,0,
2022-05-07,104,158,0,2022-05-07 00:10:00+0000,2022-05-07 04:32:00+0000,0,
2022-05-08,160,317,0,2022-05-07 21:11:00+0000,2022-05-08 05:08:00+0000,0,
2022-05-09,120,423,2,2022-05-08 19:21:00+0000,2022-05-09 04:26:00+0000,0,
2022-05-10,223,376,21,2022-05-09 20:38:00+0000,2022-05-10 06:58:00+0000,0,
2022-05-11,119,367,0,2022-05-10 20:01:00+0000,2022-05-11 04:07:00+0000,0,
2022-05-12,89,341,2,2022-05-11 19:47:00+0000,2022-05-12 02:59:00+0000,0,
2022-05-13,82,341,0,2022-05-12 20:59:00+0000,2022-05-13 04:02:00+0000,0,
2022-05-14,0,0,0,2022-05-12 21:00:00+0000,2022-05-12 21:00:00+0000,0,
2022-05-15,55,388,2,2022-05-14 20:58:00+0000,2022-05-15 04:23:00+0000,0,
2022-05-16,99,310,0,2022-05-15 21:02:00+0000,2022-05-16 03:51:00+0000,0,
2022-05-17,145,448,0,2022-05-16 17:46:00+0000,2022-05-17 03:39:00+0000,0,
2022-05-18,115,296,0,2022-05-17 20:35:00+0000,2022-05-18 03:26:00+0000,0,
2022-05-19,106,399,0,2022-05-18 21:20:00+0000,2022-05-19 05:45:00+0000,0,
2022-05-20,71,391,2,2022-05-19 19:57:00+0000,2022-05-20 03:41:00+0000,0,
2022-05-21,161,589,67,2022-05-20 18:31:00+0000,2022-05-21 08:08:00+0000,0,
2022-05-22,116,348,0,2022-05-21 20:21:00+0000,2022-05-22 04:05:00+0000,0,
2022-05-23,136,295,0,2022-05-22 20:05:00+0000,2022-05-23 03:16:00+0000,0,
2022-05-24,100,353,0,2022-05-23 19:57:00+0000,2022-05-24 03:30:00+0000,0,
2022-05-25,154,369,3,2022-05-24 18:44:00+0000,2022-05-25 03:30:00+0000,0,
2022-05-26,123,320,40,2022-05-25 18:24:00+0000,2022-05-26 02:27:00+0000,0,
2022-05-27,136,256,0,2022-05-26 20:57:00+0000,2022-05-27 03:29:00+0000,0,
2022-05-28,75,267,0,2022-05-27 22:21:00+0000,2022-05-28 04:03:00+0000,0,
2022-05-29,103,295,2,2022-05-28 21:11:00+0000,2022-05-29 03:51:00+0000,0,
2022-05-30,174,364,0,2022-05-29 19:06:00+0000,2022-05-30 04:04:00+0000,0,
2022-05-31,216,491,117,2022-05-30 15:45:00+0000,2022-05-31 05:29:00+0000,0,
2022-06-01,82,386,0,2022-05-31 19:25:00+0000,2022-06-01 03:13:00+0000,0,
2022-06-02,131,330,23,2022-06-01 18:32:00+0000,2022-06-02 02:36:00+0000,0,
2022-06-03,104,369,0,2022-06-02 20:24:00+0000,2022-06-03 04:17:00+0000,0,
2022-06-04,90,379,0,2022-06-03 20:10:00+0000,2022-06-04 03:59:00+0000,0,
2022-06-05,90,311,0,2022-06-04 21:39:00+0000,2022-06-05 04:20:00+0000,0,
2022-06-06,96,321,0,2022-06-05 22:06:00+0000,2022-06-06 05:03:00+0000,0,
2022-06-07,188,333,0,2022-06-06 20:14:00+0000,2022-06-07 04:55:00+0000,0,
2022-06-08,96,361,0,2022-06-07 20:57:00+0000,2022-06-08 04:34:00+0000,0,
2022-06-09,120,374,6,2022-06-08 20:30:00+0000,2022-06-09 04:50:00+0000,0,
2022-06-10,100,224,0,2022-06-09 23:05:00+0000,2022-06-10 04:29:00+0000,0,
2022-06-11,70,322,5,2022-06-10 21:53:00+0000,2022-06-11 04:30:00+0000,0,
2022-06-12,149,366,2,2022-06-11 21:39:00+0000,2022-06-12 06:16:00+0000,0,
2022-06-13,173,456,0,2022-06-12 18:22:00+0000,2022-06-13 04:51:00+0000,0,
2022-06-14,128,207,29,2022-06-13 21:49:00+0000,2022-06-14 03:53:00+0000,0,
2022-06-15,118,326,0,2022-06-14 21:15:00+0000,2022-06-15 04:39:00+0000,0,
2022-06-16,85,270,0,2022-06-15 22:48:00+0000,2022-06-16 04:43:00+0000,0,
2022-06-17,257,405,54,2022-06-16 16:34:00+0000,2022-06-17 04:30:00+0000,0,
2022-06-18,90,326,2,2022-06-17 22:49:00+0000,2022-06-18 05:47:00+0000,0,
2022-06-19,0,0,0,2022-06-17 21:00:00+0000,2022-06-17 21:00:00+0000,0,
2022-06-20,80,277,6,2022-06-19 21:26:00+0000,2022-06-20 03:29:00+0000,0,
2022-06-21,121,324,0,2022-06-20 22:00:00+0000,2022-06-21 05:25:00+0000,0,
2022-06-22,0,0,0,2022-06-20 21:00:00+0000,2022-06-20 21:00:00+0000,0,
2022-06-23,95,84,0,2022-06-22 18:05:00+0000,2022-06-22 21:04:00+0000,0,
2022-06-24,122,211,15,2022-06-23 20:17:00+0000,2022-06-24 02:05:00+0000,0,
2022-06-25,119,265,8,2022-06-24 21:52:00+0000,2022-06-25 04:24:00+0000,0,
2022-06-26,0,0,0,2022-06-24 21:00:00+0000,2022-06-24 21:00:00+0000,0,
2022-06-27,131,376,4,2022-06-26 19:02:00+0000,2022-06-27 03:33:00+0000,0,
2022-06-28,99,268,68,2022-06-27 22:36:00+0000,2022-06-28 05:51:00+0000,0,
2022-06-29,194,426,19,2022-06-28 18:30:00+0000,2022-06-29 05:09:00+0000,0,
2022-06-30,0,0,0,2022-06-28 21:00:00+0000,2022-06-28 21:00:00+0000,0,
2022-07-01,147,315,34,2022-06-30 20:22:00+0000,2022-07-01 04:38:00+0000,0,
2022-07-02,0,0,0,2022-06-30 21:00:00+0000,2022-06-30 21:00:00+0000,0,
2022-07-03,0,0,0,2022-07-01 21:00:00+0000,2022-07-01 21:00:00+0000,0,
2022-07-04,0,0,0,2022-07-02 21:00:00+0000,2022-07-02 21:00:00+0000,0,
2022-07-05,0,0,0,2022-07-03 21:00:00+0000,2022-07-03 21:00:00+0000,0,
2022-07-06,0,0,0,2022-07-04 21:00:00+0000,2022-07-04 21:00:00+0000,0,
2022-07-07,0,0,0,2022-07-05 21:00:00+0000,2022-07-05 21:00:00+0000,0,
2022-07-08,0,0,0,2022-07-06 21:00:00+0000,2022-07-06 21:00:00+0000,0,
2022-07-09,0,0,0,2022-07-07 21:00:00+0000,2022-07-07 21:00:00+0000,0,
2022-07-10,0,0,0,2022-07-08 21:00:00+0000,2022-07-08 21:00:00+0000,0,
2022-07-11,0,0,0,2022-07-09 21:00:00+0000,2022-07-09 21:00:00+0000,0,
2022-07-12,0,0,0,2022-07-10 21:00:00+0000,2022-07-10 21:00:00+0000,0,
2022-07-13,0,0,0,2022-07-11 21:00:00+0000,2022-07-11 21:00:00+0000,0,
2022-07-14,0,0,0,2022-07-12 21:00:00+0000,2022-07-12 21:00:00+0000,0,
2022-07-15,0,0,0,2022-07-13 21:00:00+0000,2022-07-13 21:00:00+0000,0,
2022-07-16,0,0,0,2022-07-14 21:00:00+0000,2022-07-14 21:00:00+0000,0,
2022-07-17,0,0,0,2022-07-15 21:00:00+0000,2022-07-15 21:00:00+0000,0,
2022-07-18,0,0,0,2022-07-16 21:00:00+0000,2022-07-16 21:00:00+0000,0,
2022-07-19,0,0,0,2022-07-17 21:00:00+0000,2022-07-17 21:00:00+0000,0,
2022-07-20,0,0,0,2022-07-18 21:00:00+0000,2022-07-18 21:00:00+0000,0,
2022-07-21,0,0,0,2022-07-19 21:00:00+0000,2022-07-19 21:00:00+0000,0,
2022-07-22,0,0,0,2022-07-20 21:00:00+0000,2022-07-20 21:00:00+0000,0,
2022-07-23,0,0,0,2022-07-21 21:00:00+0000,2022-07-21 21:00:00+0000,0,
2022-07-24,0,0,0,2022-07-22 21:00:00+0000,2022-07-22 21:00:00+0000,0,
2022-07-25,0,0,0,2022-07-23 21:00:00+0000,2022-07-23 21:00:00+0000,0,
2022-07-26,0,0,0,2022-07-24 21:00:00+0000,2022-07-24 21:00:00+0000,0,
2022-07-27,0,0,0,2022-07-25 21:00:00+0000,2022-07-25 21:00:00+0000,0,
2022-07-28,0,0,0,2022-07-26 21:00:00+0000,2022-07-26 21:00:00+0000,0,
2022-07-29,0,0,0,2022-07-27 21:00:00+0000,2022-07-27 21:00:00+0000,0,
2022-07-30,0,0,0,2022-07-28 21:00:00+0000,2022-07-28 21:00:00+0000,0,
2022-07-31,0,0,0,2022-07-29 21:00:00+0000,2022-07-29 21:00:00+0000,0,
2022-08-01,0,0,0,2022-07-30 21:00:00+0000,2022-07-30 21:00:00+0000,0,
2022-08-02,0,0,0,2022-07-31 21:00:00+0000,2022-07-31 21:00:00+0000,0,
2022-08-03,0,0,0,2022-08-01 21:00:00+0000,2022-08-01 21:00:00+0000,0,
2022-08-04,0,0,0,2022-08-02 21:00:00+0000,2022-08-02 21:00:00+0000,0,
2022-08-05,0,0,0,2022-08-03 21:00:00+0000,2022-08-03 21:00:00+0000,0,
2022-08-06,0,0,0,2022-08-04 21:00:00+0000,2022-08-04 21:00:00+0000,0,
2022-08-07,0,0,0,2022-08-05 21:00:00+0000,2022-08-05 21:00:00+0000,0,
2022-08-08,0,0,0,2022-08-06 21:00:00+0000,2022-08-06 21:00:00+0000,0,
2022-08-09,0,0,0,2022-08-07 21:00:00+0000,2022-08-07 21:00:00+0000,0,
2022-08-10,0,0,0,2022-08-08 21:00:00+0000,2022-08-08 21:00:00+0000,0,
2022-08-11,0,0,0,2022-08-09 21:00:00+0000,2022-08-09 21:00:00+0000,0,
2022-08-12,0,0,0,2022-08-10 21:00:00+0000,2022-08-10 21:00:00+0000,0,
2022-08-13,0,0,0,2022-08-11 21:00:00+0000,2022-08-11 21:00:00+0000,0,
2022-08-14,0,0,0,2022-08-12 21:00:00+0000,2022-08-12 21:00:00+0000,0,
2022-08-15,0,0,0,2022-08-13 21:00:00+0000,2022-08-13 21:00:00+0000,0,
2022-08-16,0,0,0,2022-08-14 21:00:00+0000,2022-08-14 21:00:00+0000,0,
